Año,Mes,Nacionalidad,Femenino,Masculino,Indefinido,Total,Nueva columna georreferenciada
2018,Octubre,Canadá,2,2,,4,POINT (125862 -81702165)
2018,Octubre,Canadá,36,70,,106,POINT (3451668 -76532004)
2018,Octubre,Canadá,0,1,,1,POINT (445285 -75766353)
2018,Octubre,Canadá,939,1683,,2622,POINT (4697157 -74140516)
2018,Octubre,Canadá,7,14,,21,POINT (4815189 -75736374)
2018,Octubre,Canadá,138,368,,506,POINT (6170465 -7542726)
2018,Octubre,Canadá,2,6,,8,POINT (7128047 -73181317)
2018,Octubre,Canadá,3,6,,9,POINT (7819 -72453013)
2018,Octubre,Canadá,2,7,,9,POINT (863337 -7735002)
2018,Octubre,República Democrática del Congo,0,1,,1,POINT (10446304 -75516486)
2018,Octubre,República Democrática del Congo,2,5,,7,POINT (4697157 -74140516)
2018,Octubre,República Democrática del Congo,0,1,,1,POINT (7819 -72453013)
2018,Octubre,República de Corea,0,1,,1,POINT (-4214082 -69941431)
2018,Octubre,República de Corea,3,6,,9,POINT (0.81488 -77356)
2018,Octubre,República de Corea,5,7,,12,POINT (10446304 -75516486)
2018,Octubre,República de Corea,1,36,,37,POINT (10886686 -74776479)
2018,Octubre,República de Corea,0,1,,1,POINT (125862 -81702165)
2018,Octubre,República de Corea,2,3,,5,POINT (3451668 -76532004)
2018,Octubre,República de Corea,0,1,,1,POINT (445285 -75766353)
2018,Octubre,República de Corea,220,427,,647,POINT (4697157 -74140516)
2018,Octubre,República de Corea,11,33,,44,POINT (6170465 -7542726)
2018,Octubre,República de Corea,0,1,,1,POINT (7819 -72453013)
2018,Octubre,República de Corea,0,1,,1,POINT (836068 -72409396)
2018,Octubre,Costa de Marfil,0,1,,1,POINT (3451668 -76532004)
2018,Octubre,Costa de Marfil,0,1,,1,POINT (4697157 -74140516)
2018,Octubre,Costa Rica,0,1,,1,POINT (0.33002 -76876446)
2018,Octubre,Costa Rica,1,6,,7,POINT (0.81488 -77356)
2018,Octubre,Costa Rica,0,2,,2,POINT (10406342 -75527794)
2018,Octubre,Costa Rica,172,146,,318,POINT (10446304 -75516486)
2018,Octubre,Costa Rica,21,23,,44,POINT (10886686 -74776479)
2018,Octubre,Costa Rica,0,1,,1,POINT (125744111 -81703935)
2018,Octubre,Costa Rica,12,12,,24,POINT (125862 -81702165)
2018,Octubre,Costa Rica,55,56,,111,POINT (3451668 -76532004)
2018,Octubre,Costa Rica,1292,1727,,3019,POINT (4697157 -74140516)
2018,Octubre,Costa Rica,3,8,,11,POINT (4815189 -75736374)
2018,Octubre,Costa Rica,142,205,,347,POINT (6170465 -7542726)
2018,Octubre,Costa Rica,2,1,,3,POINT (7128047 -73181317)
2018,Octubre,Costa Rica,1,2,,3,POINT (7819 -72453013)
2018,Octubre,Costa Rica,2,0,,2,POINT (836068 -72409396)
2018,Octubre,Costa Rica,0,1,,1,POINT (863337 -7735002)
2018,Octubre,Croacia,1,1,,2,POINT (10406342 -75527794)
2018,Octubre,Croacia,1,1,,2,POINT (10446304 -75516486)
2018,Octubre,Croacia,2,2,,4,POINT (3451668 -76532004)
2018,Octubre,Croacia,15,48,,63,POINT (4697157 -74140516)
2018,Octubre,Croacia,2,7,,9,POINT (6170465 -7542726)
2018,Octubre,Cuba,0,2,,2,POINT (0.81488 -77356)
2018,Octubre,Cuba,0,13,,13,POINT (10406342 -75527794)
2018,Octubre,Cuba,14,39,,53,POINT (10446304 -75516486)
2018,Octubre,Cuba,11,27,,38,POINT (10886686 -74776479)
2018,Octubre,Cuba,1,1,,2,POINT (125862 -81702165)
2018,Octubre,Cuba,32,34,,66,POINT (3451668 -76532004)
2018,Octubre,Cuba,0,1,,1,POINT (445285 -75766353)
2018,Octubre,Cuba,180,276,,456,POINT (4697157 -74140516)
2018,Octubre,Cuba,2,2,,4,POINT (4815189 -75736374)
2018,Octubre,Cuba,24,32,,56,POINT (6170465 -7542726)
2018,Octubre,Cuba,2,2,,4,POINT (7128047 -73181317)
2018,Octubre,Cuba,2,2,,4,POINT (7819 -72453013)
2018,Octubre,Curazao,0,1,,1,POINT (4697157 -74140516)
2018,Octubre,República Checa,0,1,,1,POINT (-4191162 -69941498)
2018,Octubre,República Checa,1,8,,9,POINT (0.81488 -77356)
2018,Octubre,República Checa,1,2,,3,POINT (10406342 -75527794)
2018,Octubre,República Checa,2,11,,13,POINT (10446304 -75516486)
2018,Octubre,República Checa,0,26,,26,POINT (10886686 -74776479)
2018,Octubre,República Checa,1,5,,6,POINT (3451668 -76532004)
2018,Octubre,República Checa,50,101,,151,POINT (4697157 -74140516)
2018,Octubre,República Checa,6,12,,18,POINT (6170465 -7542726)
2018,Octubre,República Checa,0,1,,1,POINT (863337 -7735002)
2018,Octubre,Chile,2,1,,3,POINT (-4191162 -69941498)
2018,Octubre,Chile,1,2,,3,POINT (-4214082 -69941431)
2018,Octubre,Chile,2,3,,5,POINT (0.33002 -76876446)
2018,Octubre,Chile,31,60,,91,POINT (0.81488 -77356)
2018,Octubre,Chile,0,1,,1,POINT (1800143 -78802679)
2018,Octubre,Chile,70,48,,118,POINT (10406342 -75527794)
2018,Octubre,Chile,595,490,,1085,POINT (10446304 -75516486)
2018,Octubre,Chile,10,21,,31,POINT (10886686 -74776479)
2018,Octubre,Chile,3,4,,7,POINT (11360029 -72129595)
2018,Octubre,Chile,0,1,,1,POINT (125744111 -81703935)
2018,Octubre,Chile,178,120,,298,POINT (125862 -81702165)
2018,Octubre,Chile,29,64,,93,POINT (3451668 -76532004)
2018,Octubre,Chile,0,1,,1,POINT (445285 -75766353)
2018,Octubre,Chile,4439,5552,,9991,POINT (4697157 -74140516)
2018,Octubre,Chile,1,6,,7,POINT (4815189 -75736374)
2018,Octubre,Chile,57,150,,207,POINT (6170465 -7542726)
2018,Octubre,Chile,0,1,,1,POINT (7088729 -70740253)
2018,Octubre,Chile,15,32,,47,POINT (7819 -72453013)
2018,Octubre,Chile,6,8,,14,POINT (836068 -72409396)
2018,Octubre,Chile,2,2,,4,POINT (863337 -7735002)
2018,Octubre,China,7,8,,15,POINT (0.81488 -77356)
2018,Octubre,China,1,5,,6,POINT (10406342 -75527794)
2018,Octubre,China,17,31,,48,POINT (10446304 -75516486)
2018,Octubre,China,3,9,,12,POINT (10886686 -74776479)
2018,Octubre,China,0,2,,2,POINT (11247723 -74213989)
2018,Octubre,China,0,2,,2,POINT (11360029 -72129595)
2018,Octubre,China,12,16,,28,POINT (3451668 -76532004)
2018,Octubre,China,0,1,,1,POINT (3884426 -77061029)
2018,Octubre,China,310,762,,1072,POINT (4697157 -74140516)
2018,Octubre,China,3,2,,5,POINT (4815189 -75736374)
2018,Octubre,China,22,55,,77,POINT (6170465 -7542726)
2018,Octubre,China,2,2,,4,POINT (7819 -72453013)
2018,Octubre,China,1,1,,2,POINT (836068 -72409396)
2018,Octubre,Taiwán,2,1,,3,POINT (0.81488 -77356)
2018,Octubre,Taiwán,2,3,,5,POINT (10446304 -75516486)
2018,Octubre,Taiwán,2,1,,3,POINT (10886686 -74776479)
2018,Octubre,Taiwán,0,1,,1,POINT (3451668 -76532004)
2018,Octubre,Taiwán,53,105,,158,POINT (4697157 -74140516)
2018,Octubre,Taiwán,0,1,,1,POINT (4815189 -75736374)
2018,Octubre,Taiwán,6,13,,19,POINT (6170465 -7542726)
2018,Octubre,Taiwán,0,1,,1,POINT (7819 -72453013)
2018,Octubre,Chipre,1,0,,1,POINT (10446304 -75516486)
2018,Octubre,Chipre,0,1,,1,POINT (3451668 -76532004)
2018,Octubre,Chipre,6,12,,18,POINT (4697157 -74140516)
2018,Octubre,Chipre,0,1,,1,POINT (6170465 -7542726)
2018,Octubre,Dinamarca,2,3,,5,POINT (-4191162 -69941498)
2018,Octubre,Dinamarca,1,1,,2,POINT (0.81488 -77356)
2018,Octubre,Dinamarca,1,2,,3,POINT (10406342 -75527794)
2018,Octubre,Dinamarca,15,32,,47,POINT (10446304 -75516486)
2018,Octubre,Dinamarca,0,2,,2,POINT (10886686 -74776479)
2018,Octubre,Dinamarca,3,1,,4,POINT (11247723 -74213989)
2018,Octubre,Dinamarca,4,10,,14,POINT (3451668 -76532004)
2018,Octubre,Dinamarca,60,174,,234,POINT (4697157 -74140516)
2018,Octubre,Dinamarca,0,1,,1,POINT (4815189 -75736374)
2018,Octubre,Dinamarca,9,29,,38,POINT (6170465 -7542726)
2018,Octubre,Dinamarca,3,1,,4,POINT (863337 -7735002)
2018,Octubre,Dominica,1,0,,1,POINT (3451668 -76532004)
2018,Octubre,Dominica,3,1,,4,POINT (4697157 -74140516)
2018,Octubre,Dominica,0,3,,3,POINT (6170465 -7542726)
2018,Octubre,Ecuador,2,6,,8,POINT (-4191162 -69941498)
2018,Octubre,Ecuador,0,1,,1,POINT (-4214082 -69941431)
2018,Octubre,Ecuador,63,240,,303,POINT (0.33002 -76876446)
2018,Octubre,Ecuador,3,8,,11,POINT (0.812436 -77847006)
2018,Octubre,Ecuador,1540,2152,,3692,POINT (0.81488 -77356)
2018,Octubre,Ecuador,18,64,,82,POINT (1800143 -78802679)
2018,Octubre,Ecuador,7,10,,17,POINT (10406342 -75527794)
2018,Octubre,Ecuador,60,83,,143,POINT (10446304 -75516486)
2018,Octubre,Ecuador,18,30,,48,POINT (10886686 -74776479)
2018,Octubre,Ecuador,7,8,,15,POINT (11360029 -72129595)
2018,Octubre,Ecuador,22,17,,39,POINT (125862 -81702165)
2018,Octubre,Ecuador,593,603,,1196,POINT (3451668 -76532004)
2018,Octubre,Ecuador,0,1,,1,POINT (3866713 -67927521)
2018,Octubre,Ecuador,0,2,,2,POINT (445285 -75766353)
2018,Octubre,Ecuador,3365,4429,,7794,POINT (4697157 -74140516)
2018,Octubre,Ecuador,2,2,,4,POINT (4815189 -75736374)
2018,Octubre,Ecuador,54,97,,151,POINT (6170465 -7542726)
2018,Octubre,Ecuador,3,4,,7,POINT (7088729 -70740253)
2018,Octubre,Ecuador,1,1,,2,POINT (7128047 -73181317)
2018,Octubre,Ecuador,81,105,,186,POINT (7819 -72453013)
2018,Octubre,Ecuador,7,18,,25,POINT (836068 -72409396)
2018,Octubre,Egipto,2,2,,4,POINT (10446304 -75516486)
2018,Octubre,Egipto,0,1,,1,POINT (10886686 -74776479)
2018,Octubre,Egipto,0,2,,2,POINT (3451668 -76532004)
2018,Octubre,Egipto,8,22,,30,POINT (4697157 -74140516)
2018,Octubre,Egipto,1,3,,4,POINT (6170465 -7542726)
2018,Octubre,El Salvador,2,4,,6,POINT (0.81488 -77356)
2018,Octubre,El Salvador,0,1,,1,POINT (10406342 -75527794)
2018,Octubre,El Salvador,80,58,,138,POINT (10446304 -75516486)
2018,Octubre,El Salvador,8,28,,36,POINT (10886686 -74776479)
2018,Octubre,El Salvador,125,140,,265,POINT (3451668 -76532004)
2018,Octubre,El Salvador,756,977,,1733,POINT (4697157 -74140516)
2018,Octubre,El Salvador,2,0,,2,POINT (4815189 -75736374)
2018,Octubre,El Salvador,160,157,,317,POINT (6170465 -7542726)
2018,Octubre,El Salvador,0,2,,2,POINT (7128047 -73181317)
2018,Octubre,El Salvador,2,1,,3,POINT (7819 -72453013)
2018,Octubre,Emiratos Árabes,0,3,,3,POINT (10446304 -75516486)
2018,Octubre,Emiratos Árabes,0,14,,14,POINT (4697157 -74140516)
2018,Octubre,Emiratos Árabes,0,2,,2,POINT (6170465 -7542726)
2018,Octubre,España,10,8,,18,POINT (-4191162 -69941498)
2018,Octubre,España,2,2,,4,POINT (-4214082 -69941431)
2018,Octubre,España,2,4,,6,POINT (0.33002 -76876446)
2018,Octubre,España,0,1,,1,POINT (0.812436 -77847006)
2018,Octubre,España,41,35,,76,POINT (0.81488 -77356)
2018,Octubre,España,6,15,,21,POINT (10406342 -75527794)
2018,Octubre,España,101,195,,296,POINT (10446304 -75516486)
2018,Octubre,España,15,41,,56,POINT (10886686 -74776479)
2018,Octubre,España,1,0,,1,POINT (11117206 -74232675)
2018,Octubre,España,1,1,,2,POINT (11247723 -74213989)
2018,Octubre,España,3,8,,11,POINT (11360029 -72129595)
2018,Octubre,España,5,6,,11,POINT (125862 -81702165)
2018,Octubre,España,203,427,,630,POINT (3451668 -76532004)
2018,Octubre,España,0,1,,1,POINT (445285 -75766353)
2018,Octubre,España,3181,6373,,9554,POINT (4697157 -74140516)
2018,Octubre,España,6,18,,24,POINT (4815189 -75736374)
2018,Octubre,España,348,622,,970,POINT (6170465 -7542726)
2018,Octubre,España,0,1,,1,POINT (6185536 -67484028)
2018,Octubre,España,1,1,,2,POINT (7088729 -70740253)
2018,Octubre,España,1,2,,3,POINT (7128047 -73181317)
2018,Octubre,España,21,42,,63,POINT (7819 -72453013)
2018,Octubre,España,4,5,,9,POINT (836068 -72409396)
2018,Octubre,España,1,4,,5,POINT (863337 -7735002)
2018,Octubre,Eritrea,0,4,,4,POINT (4697157 -74140516)
2018,Octubre,Eslovaquia,0,1,,1,POINT (-4191162 -69941498)
2018,Octubre,Eslovaquia,0,1,,1,POINT (0.33002 -76876446)
2018,Octubre,Eslovaquia,0,1,,1,POINT (0.81488 -77356)
2018,Octubre,Eslovaquia,0,1,,1,POINT (10406342 -75527794)
2018,Octubre,Eslovaquia,1,4,,5,POINT (10446304 -75516486)
2018,Octubre,Eslovaquia,2,1,,3,POINT (10886686 -74776479)
2018,Octubre,Eslovaquia,0,1,,1,POINT (3451668 -76532004)
2018,Octubre,Eslovaquia,45,46,,91,POINT (4697157 -74140516)
2018,Octubre,Eslovaquia,1,3,,4,POINT (6170465 -7542726)
2018,Octubre,Eslovenia,1,0,,1,POINT (0.33002 -76876446)
2018,Octubre,Eslovenia,1,1,,2,POINT (10406342 -75527794)
2018,Octubre,Eslovenia,0,1,,1,POINT (10446304 -75516486)
2018,Octubre,Eslovenia,24,36,,60,POINT (4697157 -74140516)
2018,Octubre,Eslovenia,1,7,,8,POINT (6170465 -7542726)
2018,Octubre,Estados Unidos de América,11,35,,46,POINT (-4191162 -69941498)
2018,Octubre,Estados Unidos de América,8,6,,14,POINT (-4214082 -69941431)
2018,Octubre,Estados Unidos de América,5,2,,7,POINT (0.33002 -76876446)
2018,Octubre,Estados Unidos de América,54,54,,108,POINT (0.81488 -77356)
2018,Octubre,Estados Unidos de América,25,65,,90,POINT (10406342 -75527794)
2018,Octubre,Estados Unidos de América,3531,5193,,8724,POINT (10446304 -75516486)
2018,Octubre,Estados Unidos de América,499,922,,1421,POINT (10886686 -74776479)
2018,Octubre,Estados Unidos de América,1,0,,1,POINT (11117206 -74232675)
2018,Octubre,Estados Unidos de América,4,10,,14,POINT (11247723 -74213989)
2018,Octubre,Estados Unidos de América,2,5,,7,POINT (11360029 -72129595)
2018,Octubre,Estados Unidos de América,1,7,,8,POINT (125744111 -81703935)
2018,Octubre,Estados Unidos de América,20,42,,62,POINT (125862 -81702165)
2018,Octubre,Estados Unidos de América,918,1470,,2388,POINT (3451668 -76532004)
2018,Octubre,Estados Unidos de América,1,16,,17,POINT (3884426 -77061029)
2018,Octubre,Estados Unidos de América,108,190,,298,POINT (445285 -75766353)
2018,Octubre,Estados Unidos de América,7422,13811,,21233,POINT (4697157 -74140516)
2018,Octubre,Estados Unidos de América,115,176,,291,POINT (4815189 -75736374)
2018,Octubre,Estados Unidos de América,2222,6244,,8466,POINT (6170465 -7542726)
2018,Octubre,Estados Unidos de América,0,2,,2,POINT (6185536 -67484028)
2018,Octubre,Estados Unidos de América,29,43,,72,POINT (7128047 -73181317)
2018,Octubre,Estados Unidos de América,10,9,,19,POINT (7819 -72453013)
2018,Octubre,Estados Unidos de América,1,4,,5,POINT (7927233 -72508188)
2018,Octubre,Estados Unidos de América,4,7,,11,POINT (836068 -72409396)
2018,Octubre,Estados Unidos de América,5,17,,22,POINT (863337 -7735002)
2018,Octubre,Estonia,1,1,,2,POINT (0.81488 -77356)
2018,Octubre,Estonia,3,1,,4,POINT (10446304 -75516486)
2018,Octubre,Estonia,10,10,,20,POINT (4697157 -74140516)
2018,Octubre,Estonia,0,1,,1,POINT (6170465 -7542726)
2018,Octubre,Etiopia,0,1,,1,POINT (10886686 -74776479)
2018,Octubre,Etiopia,2,41,,43,POINT (4697157 -74140516)
2018,Octubre,Etiopia,0,1,,1,POINT (6170465 -7542726)
2018,Octubre,Filipinas,0,2,,2,POINT (0.81488 -77356)
2018,Octubre,Filipinas,1,40,,41,POINT (10406342 -75527794)
2018,Octubre,Filipinas,9,59,,68,POINT (10446304 -75516486)
2018,Octubre,Filipinas,0,15,,15,POINT (10886686 -74776479)
2018,Octubre,Filipinas,0,11,,11,POINT (10970933 -74765343)
2018,Octubre,Filipinas,0,14,,14,POINT (11247723 -74213989)
2018,Octubre,Filipinas,0,1,,1,POINT (125862 -81702165)
2018,Octubre,Filipinas,4,2,,6,POINT (3451668 -76532004)
2018,Octubre,Filipinas,0,2,,2,POINT (3884426 -77061029)
2018,Octubre,Filipinas,52,83,,135,POINT (4697157 -74140516)
2018,Octubre,Filipinas,4,6,,10,POINT (6170465 -7542726)
2018,Octubre,Filipinas,1,0,,1,POINT (836068 -72409396)
2018,Octubre,Filipinas,0,9,,9,POINT (9402597 -75681642)
2018,Octubre,Finlandia,1,1,,2,POINT (0.81488 -77356)
2018,Octubre,Finlandia,2,1,,3,POINT (10406342 -75527794)
2018,Octubre,Finlandia,4,9,,13,POINT (10446304 -75516486)
2018,Octubre,Finlandia,1,0,,1,POINT (10886686 -74776479)
2018,Octubre,Finlandia,3,6,,9,POINT (3451668 -76532004)
2018,Octubre,Finlandia,50,72,,122,POINT (4697157 -74140516)
2018,Octubre,Finlandia,0,1,,1,POINT (4815189 -75736374)
2018,Octubre,Finlandia,5,13,,18,POINT (6170465 -7542726)
2018,Octubre,Francia,3,8,,11,POINT (-4191162 -69941498)
2018,Octubre,Francia,2,4,,6,POINT (-4214082 -69941431)
2018,Octubre,Francia,0,1,,1,POINT (0.33002 -76876446)
2018,Octubre,Francia,41,59,,100,POINT (0.81488 -77356)
2018,Octubre,Francia,2,17,,19,POINT (10406342 -75527794)
2018,Octubre,Francia,102,152,,254,POINT (10446304 -75516486)
2018,Octubre,Francia,15,20,,35,POINT (10886686 -74776479)
2018,Octubre,Francia,4,5,,9,POINT (11247723 -74213989)
2018,Octubre,Francia,1,8,,9,POINT (11360029 -72129595)
2018,Octubre,Francia,7,4,,11,POINT (125862 -81702165)
2018,Octubre,Francia,46,126,,172,POINT (3451668 -76532004)
2018,Octubre,Francia,1779,2782,,4561,POINT (4697157 -74140516)
2018,Octubre,Francia,3,5,,8,POINT (4815189 -75736374)
2018,Octubre,Francia,101,240,,341,POINT (6170465 -7542726)
2018,Octubre,Francia,1,2,,3,POINT (7128047 -73181317)
2018,Octubre,Francia,5,6,,11,POINT (7819 -72453013)
2018,Octubre,Francia,1,7,,8,POINT (863337 -7735002)
2018,Octubre,Francia,0,1,,1,POINT (9402597 -75681642)
2018,Octubre,Gabón,0,1,,1,POINT (4697157 -74140516)
2018,Octubre,Georgia,0,2,,2,POINT (10886686 -74776479)
2018,Octubre,Georgia,0,2,,2,POINT (3451668 -76532004)
2018,Octubre,Georgia,0,2,,2,POINT (4697157 -74140516)
2018,Octubre,Georgia,0,2,,2,POINT (6170465 -7542726)
2018,Octubre,Ghana,0,2,,2,POINT (0.81488 -77356)
2018,Octubre,Ghana,3,3,,6,POINT (3451668 -76532004)
2018,Octubre,Ghana,7,8,,15,POINT (4697157 -74140516)
2018,Octubre,Granada,2,0,,2,POINT (10446304 -75516486)
2018,Octubre,Granada,1,1,,2,POINT (4697157 -74140516)
2018,Octubre,Grecia,0,4,,4,POINT (10406342 -75527794)
2018,Octubre,Grecia,0,16,,16,POINT (10446304 -75516486)
2018,Octubre,Grecia,0,2,,2,POINT (10886686 -74776479)
2018,Octubre,Grecia,0,4,,4,POINT (11247723 -74213989)
2018,Octubre,Grecia,1,5,,6,POINT (3451668 -76532004)
2018,Octubre,Grecia,40,82,,122,POINT (4697157 -74140516)
2018,Octubre,Grecia,3,7,,10,POINT (6170465 -7542726)
2018,Octubre,Guatemala,0,1,,1,POINT (0.33002 -76876446)
2018,Octubre,Guatemala,0,3,,3,POINT (0.81488 -77356)
2018,Octubre,Guatemala,0,2,,2,POINT (10406342 -75527794)
2018,Octubre,Guatemala,141,185,,326,POINT (10446304 -75516486)
2018,Octubre,Guatemala,13,46,,59,POINT (10886686 -74776479)
2018,Octubre,Guatemala,2,1,,3,POINT (125862 -81702165)
2018,Octubre,Guatemala,45,86,,131,POINT (3451668 -76532004)
2018,Octubre,Guatemala,465,901,,1366,POINT (4697157 -74140516)
2018,Octubre,Guatemala,4,4,,8,POINT (4815189 -75736374)
2018,Octubre,Guatemala,55,146,,201,POINT (6170465 -7542726)
2018,Octubre,Guatemala,0,1,,1,POINT (7088729 -70740253)
2018,Octubre,Guatemala,0,2,,2,POINT (7128047 -73181317)
2018,Octubre,Guatemala,0,1,,1,POINT (7819 -72453013)
2018,Octubre,Guatemala,1,0,,1,POINT (836068 -72409396)
2018,Octubre,Guyana,2,4,,6,POINT (10446304 -75516486)
2018,Octubre,Guyana,1,0,,1,POINT (10886686 -74776479)
2018,Octubre,Guyana,1,1,,2,POINT (3451668 -76532004)
2018,Octubre,Guyana,11,12,,23,POINT (4697157 -74140516)
2018,Octubre,Guyana,1,0,,1,POINT (4815189 -75736374)
2018,Octubre,Guyana,0,2,,2,POINT (6170465 -7542726)
2018,Octubre,Guyana,0,1,,1,POINT (7128047 -73181317)
2018,Octubre,Guyana,0,2,,2,POINT (7819 -72453013)
2018,Octubre,Guinea Ecuatorial,1,0,,1,POINT (6170465 -7542726)
2018,Octubre,Haití,0,2,,2,POINT (0.81488 -77356)
2018,Octubre,Haití,0,3,,3,POINT (10446304 -75516486)
2018,Octubre,Haití,0,1,,1,POINT (10886686 -74776479)
2018,Octubre,Haití,3,0,,3,POINT (3451668 -76532004)
2018,Octubre,Haití,14,28,,42,POINT (4697157 -74140516)
2018,Octubre,Haití,0,4,,4,POINT (6170465 -7542726)
2018,Octubre,Honduras,2,2,,4,POINT (0.81488 -77356)
2018,Octubre,Honduras,0,4,,4,POINT (10406342 -75527794)
2018,Octubre,Honduras,214,160,,374,POINT (10446304 -75516486)
2018,Octubre,Honduras,27,30,,57,POINT (10886686 -74776479)
2018,Octubre,Honduras,0,10,,10,POINT (125744111 -81703935)
2018,Octubre,Honduras,3,4,,7,POINT (125862 -81702165)
2018,Octubre,Honduras,63,59,,122,POINT (3451668 -76532004)
2018,Octubre,Honduras,3,12,,15,POINT (445285 -75766353)
2018,Octubre,Honduras,358,363,,721,POINT (4697157 -74140516)
2018,Octubre,Honduras,5,6,,11,POINT (4815189 -75736374)
2018,Octubre,Honduras,73,80,,153,POINT (6170465 -7542726)
2018,Octubre,Honduras,0,2,,2,POINT (7128047 -73181317)
2018,Octubre,Honduras,0,2,,2,POINT (7819 -72453013)
2018,Octubre,Hong Kong,10,2,,12,POINT (0.81488 -77356)
2018,Octubre,Hong Kong,0,1,,1,POINT (10446304 -75516486)
2018,Octubre,Hong Kong,6,17,,23,POINT (4697157 -74140516)
2018,Octubre,Hong Kong,0,1,,1,POINT (6170465 -7542726)
2018,Octubre,Hungría,2,1,,3,POINT (0.81488 -77356)
2018,Octubre,Hungría,5,19,,24,POINT (10446304 -75516486)
2018,Octubre,Hungría,60,88,,148,POINT (4697157 -74140516)
2018,Octubre,Hungría,0,1,,1,POINT (4815189 -75736374)
2018,Octubre,Hungría,4,5,,9,POINT (6170465 -7542726)
2018,Octubre,India,0,3,,3,POINT (0.81488 -77356)
2018,Octubre,India,1,13,,14,POINT (10406342 -75527794)
2018,Octubre,India,16,74,,90,POINT (10446304 -75516486)
2018,Octubre,India,3,10,,13,POINT (10886686 -74776479)
2018,Octubre,India,1,1,,2,POINT (125862 -81702165)
2018,Octubre,India,3,20,,23,POINT (3451668 -76532004)
2018,Octubre,India,0,6,,6,POINT (3884426 -77061029)
2018,Octubre,India,79,435,,514,POINT (4697157 -74140516)
2018,Octubre,India,5,60,,65,POINT (6170465 -7542726)
2018,Octubre,India,0,7,,7,POINT (9402597 -75681642)
2018,Octubre,Indonesia,0,2,,2,POINT (10406342 -75527794)
2018,Octubre,Indonesia,0,8,,8,POINT (10446304 -75516486)
2018,Octubre,Indonesia,0,2,,2,POINT (3451668 -76532004)
2018,Octubre,Indonesia,19,24,,43,POINT (4697157 -74140516)
2018,Octubre,Indonesia,2,0,,2,POINT (6170465 -7542726)
2018,Octubre,Iraq,0,1,,1,POINT (4697157 -74140516)
2018,Octubre,Irán,0,1,,1,POINT (10446304 -75516486)
2018,Octubre,Irán,1,13,,14,POINT (4697157 -74140516)
2018,Octubre,Irán,0,4,,4,POINT (6170465 -7542726)
2018,Octubre,República de Irlanda,8,9,,17,POINT (0.81488 -77356)
2018,Octubre,República de Irlanda,9,11,,20,POINT (10406342 -75527794)
2018,Octubre,República de Irlanda,25,31,,56,POINT (10446304 -75516486)
2018,Octubre,República de Irlanda,1,2,,3,POINT (10886686 -74776479)
2018,Octubre,República de Irlanda,1,1,,2,POINT (11247723 -74213989)
2018,Octubre,República de Irlanda,0,1,,1,POINT (11360029 -72129595)
2018,Octubre,República de Irlanda,0,1,,1,POINT (125862 -81702165)
2018,Octubre,República de Irlanda,4,5,,9,POINT (3451668 -76532004)
2018,Octubre,República de Irlanda,136,238,,374,POINT (4697157 -74140516)
2018,Octubre,República de Irlanda,9,32,,41,POINT (6170465 -7542726)
2018,Octubre,República de Irlanda,4,10,,14,POINT (863337 -7735002)
2018,Octubre,Islandia,3,5,,8,POINT (10446304 -75516486)
2018,Octubre,Islandia,7,6,,13,POINT (4697157 -74140516)
