,Año,Mes,Nacionalidad,Femenino,Masculino,Indefinido,Total,long,lat
308,2012,Enero,Ecuador,0,1,,1,-70.74025300000001,7.088728999999999
309,2012,Enero,Ecuador,119,187,,306,-72.453013,7.819
310,2012,Enero,Ecuador,5,1,,6,-72.508188,7.927233
311,2012,Enero,Egipto,0,9,,9,-74.140516,4.697157
312,2012,Enero,El Salvador,0,1,,1,-77.35600000000001,0.81488
313,2012,Enero,El Salvador,1,0,,1,-75.527794,10.406342
314,2012,Enero,El Salvador,4,7,,11,-75.516486,10.446304
315,2012,Enero,El Salvador,1,4,,5,-74.77647900000001,10.886686
316,2012,Enero,El Salvador,1,0,,1,-72.129595,11.360028999999999
317,2012,Enero,El Salvador,1,2,,3,-81.70216500000001,12.5862
318,2012,Enero,El Salvador,9,13,,22,-76.532004,3.451668
319,2012,Enero,El Salvador,0,1,,1,-77.061029,3.8844260000000004
320,2012,Enero,El Salvador,342,474,,816,-74.140516,4.697157
321,2012,Enero,El Salvador,0,5,,5,-75.736374,4.815189
322,2012,Enero,El Salvador,12,35,,47,-75.42726,6.170465
323,2012,Enero,El Salvador,0,1,,1,-77.401154,6.222551999999999
324,2012,Enero,El Salvador,0,6,,6,-73.181317,7.1280470000000005
325,2012,Enero,El Salvador,2,5,,7,-72.453013,7.819
326,2012,Enero,España,1,3,,4,-69.941498,4.191162
327,2012,Enero,España,10,18,,28,-77.35600000000001,0.81488
328,2012,Enero,España,8,10,,18,-75.527794,10.406342
329,2012,Enero,España,21,50,,71,-75.516486,10.446304
330,2012,Enero,España,0,10,,10,-74.77647900000001,10.886686
331,2012,Enero,España,4,13,,17,-72.129595,11.360028999999999
332,2012,Enero,España,0,1,,1,-81.703935,12.574411099999999
333,2012,Enero,España,10,6,,16,-81.70216500000001,12.5862
334,2012,Enero,España,168,288,,456,-76.532004,3.451668
335,2012,Enero,España,2,2,,4,-75.76635300000001,4.45285
336,2012,Enero,España,1722,3810,,5532,-74.140516,4.697157
337,2012,Enero,España,0,2,,2,-75.736374,4.815189
338,2012,Enero,España,89,229,,318,-75.42726,6.170465
339,2012,Enero,España,0,5,,5,-70.74025300000001,7.088728999999999
340,2012,Enero,España,1,1,,2,-73.181317,7.1280470000000005
341,2012,Enero,España,19,65,,84,-72.453013,7.819
342,2012,Enero,España,2,1,,3,-72.508188,7.927233
343,2012,Enero,España,3,3,,6,-77.35002,8.63337
344,2012,Enero,Eslovaquia,0,4,,4,-77.35600000000001,0.81488
345,2012,Enero,Eslovaquia,12,24,,36,-74.140516,4.697157
346,2012,Enero,Eslovaquia,4,9,,13,-72.453013,7.819
347,2012,Enero,Eslovenia,3,3,,6,-77.35600000000001,0.81488
348,2012,Enero,Eslovenia,0,2,,2,-75.527794,10.406342
349,2012,Enero,Eslovenia,1,1,,2,-75.516486,10.446304
350,2012,Enero,Eslovenia,1,0,,1,-76.532004,3.451668
351,2012,Enero,Eslovenia,28,37,,65,-74.140516,4.697157
352,2012,Enero,Estados Unidos de América,6,18,,24,-69.941498,4.191162
353,2012,Enero,Estados Unidos de América,41,94,,135,-77.35600000000001,0.81488
354,2012,Enero,Estados Unidos de América,35,52,,87,-75.527794,10.406342
355,2012,Enero,Estados Unidos de América,710,1595,,2305,-75.516486,10.446304
356,2012,Enero,Estados Unidos de América,232,486,,718,-74.77647900000001,10.886686
357,2012,Enero,Estados Unidos de América,2,15,,17,-74.232675,11.117206
358,2012,Enero,Estados Unidos de América,9,13,,22,-74.213989,11.247722999999999
359,2012,Enero,Estados Unidos de América,13,19,,32,-72.129595,11.360028999999999
360,2012,Enero,Estados Unidos de América,1,9,,10,-81.703935,12.574411099999999
361,2012,Enero,Estados Unidos de América,8,27,,35,-81.70216500000001,12.5862
362,2012,Enero,Estados Unidos de América,4,6,,10,-81.372937,13.338761300000002
363,2012,Enero,Estados Unidos de América,504,931,,1435,-76.532004,3.451668
364,2012,Enero,Estados Unidos de América,49,101,,150,-75.76635300000001,4.45285
365,2012,Enero,Estados Unidos de América,4376,9251,,13627,-74.140516,4.697157
366,2012,Enero,Estados Unidos de América,61,96,,157,-75.736374,4.815189
367,2012,Enero,Estados Unidos de América,748,1921,,2669,-75.42726,6.170465
